YEAR,STATE/REGION,GDP_EXP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2017,MA,8302221,Massachusetts,21,"Mining, quarrying, and oil and gas extraction",2,193800000.0,6863560,6863560
2017,MD,238388416,Maryland,21,"Mining, quarrying, and oil and gas extraction",2,257800000.0,6028186,6028186
2017,ME,253319843,Maine,21,"Mining, quarrying, and oil and gas extraction",2,44900000.0,1335743,1335743
2017,MI,1969264796,Michigan,21,"Mining, quarrying, and oil and gas extraction",2,1396000000.0,9976752,9976752
2017,MN,418755141,Minnesota,21,"Mining, quarrying, and oil and gas extraction",2,1365900000.0,5569283,5569283
2017,MO,274050045,Missouri,21,"Mining, quarrying, and oil and gas extraction",2,864400000.0,6111382,6111382
2017,MS,61452907,Mississippi,21,"Mining, quarrying, and oil and gas extraction",2,862800000.0,2990674,2990674
2017,MT,258597369,Montana,21,"Mining, quarrying, and oil and gas extraction",2,1593300000.0,1053862,1053862
2017,NC,151631591,North Carolina,21,"Mining, quarrying, and oil and gas extraction",2,749800000.0,10275758,10275758
2017,ND,2751528374,North Dakota,21,"Mining, quarrying, and oil and gas extraction",2,8431200000.000001,756755,756755
2017,NE,280395596,Nebraska,21,"Mining, quarrying, and oil and gas extraction",2,135600000.0,1916998,1916998
2017,NH,2532164,New Hampshire,21,"Mining, quarrying, and oil and gas extraction",2,87500000.0,1350395,1350395
2017,NJ,41167588,New Jersey,21,"Mining, quarrying, and oil and gas extraction",2,359600000.0,8888147,8888147
2017,NM,112811850,New Mexico,21,"Mining, quarrying, and oil and gas extraction",2,6293700000.0,2092844,2092844
2017,NV,406584185,Nevada,21,"Mining, quarrying, and oil and gas extraction",2,4027700000.0,2972097,2972097
2017,NY,507332531,New York,21,"Mining, quarrying, and oil and gas extraction",2,688400000.0,19593849,19593849
2017,OH,388160905,Ohio,21,"Mining, quarrying, and oil and gas extraction",2,4325600000.0,11665706,11665706
2017,OK,10418036,Oklahoma,21,"Mining, quarrying, and oil and gas extraction",2,23559800000.0,3933602,3933602
2017,OR,17405539,Oregon,21,"Mining, quarrying, and oil and gas extraction",2,262300000.0,4147294,4147294
2017,PA,3535453959,Pennsylvania,21,"Mining, quarrying, and oil and gas extraction",2,9862300000.0,12794679,12794679
2017,RI,1397062,Rhode Island,21,"Mining, quarrying, and oil and gas extraction",2,56600000.0,1056554,1056554
2017,SC,47609684,South Carolina,21,"Mining, quarrying, and oil and gas extraction",2,448400000.0,5027102,5027102
2017,SD,40514486,South Dakota,21,"Mining, quarrying, and oil and gas extraction",2,119100000.0,873732,873732
2017,TN,52985809,Tennessee,21,"Mining, quarrying, and oil and gas extraction",2,762900000.0,6714748,6714748
2017,TX,32785475346,Texas,21,"Mining, quarrying, and oil and gas extraction",2,122486800000.0,28291024,28291024
2017,UT,325847387,Utah,21,"Mining, quarrying, and oil and gas extraction",2,3211700000.0,3103540,3103540
2017,VA,1010158643,Virginia,21,"Mining, quarrying, and oil and gas extraction",2,1379000000.0,8471011,8471011
2017,VT,19341943,Vermont,21,"Mining, quarrying, and oil and gas extraction",2,175500000.0,625132,625132
2017,WA,657564143,Washington,21,"Mining, quarrying, and oil and gas extraction",2,509000000.0,7427951,7427951
2017,WI,262752623,Wisconsin,21,"Mining, quarrying, and oil and gas extraction",2,648400000.0,5793147,5793147
2017,WV,3265473978,West Virginia,21,"Mining, quarrying, and oil and gas extraction",2,7448200000.0,1818683,1818683
2017,WY,51748407,Wyoming,21,"Mining, quarrying, and oil and gas extraction",2,6891100000.0,579994,579994
2018,AK,1887946878,Alaska,21,"Mining, quarrying, and oil and gas extraction",2,8277500000.0,736624,736624
2018,AL,1662127052,Alabama,21,"Mining, quarrying, and oil and gas extraction",2,1939800000.0,4891628,4891628
2018,AR,5414072,Arkansas,21,"Mining, quarrying, and oil and gas extraction",2,895100000.0,3012161,3012161
2018,AZ,1513532044,Arizona,21,"Mining, quarrying, and oil and gas extraction",2,4257700000.0,7164228,7164228
2018,CA,542235592,California,21,"Mining, quarrying, and oil and gas extraction",2,9469800000.0,39437463,39437463
2018,CO,212724924,Colorado,21,"Mining, quarrying, and oil and gas extraction",2,16033900000.0,5697155,5697155
2018,CT,69126323,Connecticut,21,"Mining, quarrying, and oil and gas extraction",2,155200000.0,3574561,3574561
2018,DE,5544446,Delaware,21,"Mining, quarrying, and oil and gas extraction",2,6600000.0,966985,966985
2018,FL,152147805,Florida,21,"Mining, quarrying, and oil and gas extraction",2,1233300000.0,21254926,21254926
2018,GA,643638324,Georgia,21,"Mining, quarrying, and oil and gas extraction",2,1234600000.0,10519389,10519389
2018,HI,163615,Hawaii,21,"Mining, quarrying, and oil and gas extraction",2,68000000.0,1423102,1423102
2018,IA,208556494,Iowa,21,"Mining, quarrying, and oil and gas extraction",2,394400000.0,3149900,3149900
2018,ID,48037402,Idaho,21,"Mining, quarrying, and oil and gas extraction",2,499900000.0,1752074,1752074
2018,IL,286227800,Illinois,21,"Mining, quarrying, and oil and gas extraction",2,1970100000.0,12724685,12724685
2018,IN,622429907,Indiana,21,"Mining, quarrying, and oil and gas extraction",2,1303400000.0,6698481,6698481
2018,KS,25177175,Kansas,21,"Mining, quarrying, and oil and gas extraction",2,1223600000.0,2912748,2912748
2018,KY,69580925,Kentucky,21,"Mining, quarrying, and oil and gas extraction",2,1967000000.0,4464273,4464273
2018,LA,10734853078,Louisiana,21,"Mining, quarrying, and oil and gas extraction",2,11123700000.0,4664450,4664450
2018,MA,6699495,Massachusetts,21,"Mining, quarrying, and oil and gas extraction",2,181000000.0,6885720,6885720
2018,MD,1479578138,Maryland,21,"Mining, quarrying, and oil and gas extraction",2,228700000.0,6042153,6042153
2018,ME,258412193,Maine,21,"Mining, quarrying, and oil and gas extraction",2,53200000.0,1340123,1340123
2018,MI,1490202592,Michigan,21,"Mining, quarrying, and oil and gas extraction",2,1368400000.0,9987286,9987286
2018,MN,626778611,Minnesota,21,"Mining, quarrying, and oil and gas extraction",2,1543200000.0,5608762,5608762
2018,MO,332597396,Missouri,21,"Mining, quarrying, and oil and gas extraction",2,921900000.0,6125986,6125986
2018,MS,29016754,Mississippi,21,"Mining, quarrying, and oil and gas extraction",2,1020200000.0,2982879,2982879
2018,MT,270904141,Montana,21,"Mining, quarrying, and oil and gas extraction",2,1704400000.0,1061818,1061818
2018,NC,182494037,North Carolina,21,"Mining, quarrying, and oil and gas extraction",2,729500000.0,10391358,10391358
2018,ND,2938336628,North Dakota,21,"Mining, quarrying, and oil and gas extraction",2,11034500000.0,760062,760062
2018,NE,391682116,Nebraska,21,"Mining, quarrying, and oil and gas extraction",2,141300000.0,1925512,1925512
2018,NH,20037047,New Hampshire,21,"Mining, quarrying, and oil and gas extraction",2,159000000.0,1355064,1355064
2018,NJ,53321093,New Jersey,21,"Mining, quarrying, and oil and gas extraction",2,313800000.0,8891730,8891730
2018,NM,108219171,New Mexico,21,"Mining, quarrying, and oil and gas extraction",2,8100000000.0,2093754,2093754
2018,NV,544645122,Nevada,21,"Mining, quarrying, and oil and gas extraction",2,3464300000.0,3030725,3030725
2018,NY,733331589,New York,21,"Mining, quarrying, and oil and gas extraction",2,747600000.0,19544098,19544098
2018,OH,454587617,Ohio,21,"Mining, quarrying, and oil and gas extraction",2,4698500000.0,11680892,11680892
2018,OK,14132859,Oklahoma,21,"Mining, quarrying, and oil and gas extraction",2,28086900000.0,3943488,3943488
2018,OR,87347972,Oregon,21,"Mining, quarrying, and oil and gas extraction",2,274400000.0,4183538,4183538
2018,PA,3860563401,Pennsylvania,21,"Mining, quarrying, and oil and gas extraction",2,10792000000.0,12809107,12809107
2018,RI,1056479,Rhode Island,21,"Mining, quarrying, and oil and gas extraction",2,44900000.0,1059338,1059338
2018,SC,33461936,South Carolina,21,"Mining, quarrying, and oil and gas extraction",2,529600000.0,5091702,5091702
2018,SD,39246640,South Dakota,21,"Mining, quarrying, and oil and gas extraction",2,104200000.0,879386,879386
2018,TN,50747218,Tennessee,21,"Mining, quarrying, and oil and gas extraction",2,915700000.0,6778180,6778180
2018,TX,57649073744,Texas,21,"Mining, quarrying, and oil and gas extraction",2,152549300000.0,28624564,28624564
2018,UT,391825836,Utah,21,"Mining, quarrying, and oil and gas extraction",2,3364800000.0,3155153,3155153
2018,VA,1221460689,Virginia,21,"Mining, quarrying, and oil and gas extraction",2,1424800000.0,8510920,8510920
2018,VT,20019303,Vermont,21,"Mining, quarrying, and oil and gas extraction",2,110800000.0,624802,624802
2018,WA,786971852,Washington,21,"Mining, quarrying, and oil and gas extraction",2,572400000.0,7526793,7526793
2018,WI,306407394,Wisconsin,21,"Mining, quarrying, and oil and gas extraction",2,1049900000.0000001,5809319,5809319
2018,WV,4479613851,West Virginia,21,"Mining, quarrying, and oil and gas extraction",2,7985100000.0,1805953,1805953
2018,WY,53690788,Wyoming,21,"Mining, quarrying, and oil and gas extraction",2,7224900000.0,579054,579054
2019,AK,1986882845,Alaska,21,"Mining, quarrying, and oil and gas extraction",2,6817300000.0,733603,733603
2019,AL,1431899752,Alabama,21,"Mining, quarrying, and oil and gas extraction",2,1786300000.0,4907965,4907965
2019,AR,3221805,Arkansas,21,"Mining, quarrying, and oil and gas extraction",2,767900000.0,3020985,3020985
2019,AZ,2177723523,Arizona,21,"Mining, quarrying, and oil and gas extraction",2,4108899999.9999995,7291843,7291843
2019,CA,732270370,California,21,"Mining, quarrying, and oil and gas extraction",2,8263500000.0,39437610,39437610
2019,CO,216779299,Colorado,21,"Mining, quarrying, and oil and gas extraction",2,14440400000.0,5758486,5758486
2019,CT,169828509,Connecticut,21,"Mining, quarrying, and oil and gas extraction",2,151800000.0,3566022,3566022
2019,DE,65301236,Delaware,21,"Mining, quarrying, and oil and gas extraction",2,6100000.0,976668,976668
2019,FL,116047202,Florida,21,"Mining, quarrying, and oil and gas extraction",2,1118100000.0,21492056,21492056
2019,GA,576139625,Georgia,21,"Mining, quarrying, and oil and gas extraction",2,1336100000.0,10628020,10628020
2019,HI,282268,Hawaii,21,"Mining, quarrying, and oil and gas extraction",2,62900000.0,1415615,1415615
2019,IA,294403532,Iowa,21,"Mining, quarrying, and oil and gas extraction",2,469000000.0,3159596,3159596
2019,ID,46593429,Idaho,21,"Mining, quarrying, and oil and gas extraction",2,419300000.0,1789060,1789060
2019,IL,158937185,Illinois,21,"Mining, quarrying, and oil and gas extraction",2,1779500000.0,12667017,12667017
2019,IN,119032539,Indiana,21,"Mining, quarrying, and oil and gas extraction",2,1133300000.0,6731010,6731010
2019,KS,13847613,Kansas,21,"Mining, quarrying, and oil and gas extraction",2,1126300000.0,2912635,2912635
2019,KY,82424745,Kentucky,21,"Mining, quarrying, and oil and gas extraction",2,1836200000.0,4472345,4472345
2019,LA,11275759311,Louisiana,21,"Mining, quarrying, and oil and gas extraction",2,10183800000.0,4658285,4658285
2019,MA,25661622,Massachusetts,21,"Mining, quarrying, and oil and gas extraction",2,228700000.0,6894883,6894883
2019,MD,1894458051,Maryland,21,"Mining, quarrying, and oil and gas extraction",2,283200000.0,6054954,6054954
2019,ME,181376335,Maine,21,"Mining, quarrying, and oil and gas extraction",2,38800000.0,1345770,1345770
2019,MI,1670252268,Michigan,21,"Mining, quarrying, and oil and gas extraction",2,1390400000.0,9984795,9984795
2019,MN,609128571,Minnesota,21,"Mining, quarrying, and oil and gas extraction",2,1941700000.0,5640053,5640053
2019,MO,308738393,Missouri,21,"Mining, quarrying, and oil and gas extraction",2,939800000.0,6140475,6140475
2019,MS,23656488,Mississippi,21,"Mining, quarrying, and oil and gas extraction",2,971500000.0,2978227,2978227
2019,MT,196176456,Montana,21,"Mining, quarrying, and oil and gas extraction",2,1656700000.0,1070123,1070123
2019,NC,178511644,North Carolina,21,"Mining, quarrying, and oil and gas extraction",2,822800000.0,10501384,10501384
2019,ND,2741795320,North Dakota,21,"Mining, quarrying, and oil and gas extraction",2,10172200000.0,763724,763724
2019,NE,305196953,Nebraska,21,"Mining, quarrying, and oil and gas extraction",2,138900000.0,1932571,1932571
2019,NH,12890677,New Hampshire,21,"Mining, quarrying, and oil and gas extraction",2,150400000.0,1360783,1360783
2019,NJ,28717726,New Jersey,21,"Mining, quarrying, and oil and gas extraction",2,464300000.0,8891258,8891258
2019,NM,101792349,New Mexico,21,"Mining, quarrying, and oil and gas extraction",2,8637900000.0,2099634,2099634
2019,NV,503339923,Nevada,21,"Mining, quarrying, and oil and gas extraction",2,3615000000.0,3090771,3090771
2019,NY,499567088,New York,21,"Mining, quarrying, and oil and gas extraction",2,751100000.0,19463131,19463131
2019,OH,404485199,Ohio,21,"Mining, quarrying, and oil and gas extraction",2,4782000000.0,11696507,11696507
2019,OK,24859480,Oklahoma,21,"Mining, quarrying, and oil and gas extraction",2,23828600000.0,3960676,3960676
2019,OR,12557147,Oregon,21,"Mining, quarrying, and oil and gas extraction",2,255300000.0,4216116,4216116
2019,PA,4358697675,Pennsylvania,21,"Mining, quarrying, and oil and gas extraction",2,10410100000.0,12798883,12798883
2019,RI,945445,Rhode Island,21,"Mining, quarrying, and oil and gas extraction",2,42000000.0,1058158,1058158
2019,SC,28929222,South Carolina,21,"Mining, quarrying, and oil and gas extraction",2,564300000.0,5157702,5157702
2019,SD,41622949,South Dakota,21,"Mining, quarrying, and oil and gas extraction",2,95100000.0,887127,887127
2019,TN,46592275,Tennessee,21,"Mining, quarrying, and oil and gas extraction",2,903900000.0,6830325,6830325
2019,TX,74817230781,Texas,21,"Mining, quarrying, and oil and gas extraction",2,144022900000.0,28986794,28986794
2019,UT,465382505,Utah,21,"Mining, quarrying, and oil and gas extraction",2,3446900000.0,3203383,3203383
2019,VA,2123169941,Virginia,21,"Mining, quarrying, and oil and gas extraction",2,1468900000.0,8556642,8556642
2019,VT,22802651,Vermont,21,"Mining, quarrying, and oil and gas extraction",2,98400000.0,624046,624046
2019,WA,676480809,Washington,21,"Mining, quarrying, and oil and gas extraction",2,454800000.0,7614024,7614024
2019,WI,232269708,Wisconsin,21,"Mining, quarrying, and oil and gas extraction",2,738600000.0,5824581,5824581
2019,WV,2276520883,West Virginia,21,"Mining, quarrying, and oil and gas extraction",2,8203100000.0,1795263,1795263
2019,WY,53693451,Wyoming,21,"Mining, quarrying, and oil and gas extraction",2,6695200000.0,580116,580116
2020,AK,1924396485,Alaska,21,"Mining, quarrying, and oil and gas extraction",2,5365200000.0,732906,732906
2020,AL,947982818,Alabama,21,"Mining, quarrying, and oil and gas extraction",2,1611700000.0,5032962,5032962
2020,AR,11126727,Arkansas,21,"Mining, quarrying, and oil and gas extraction",2,676200000.0,3014399,3014399
2020,AZ,1682819846,Arizona,21,"Mining, quarrying, and oil and gas extraction",2,4838400000.0,7186647,7186647
2020,CA,328986763,California,21,"Mining, quarrying, and oil and gas extraction",2,7147600000.0,39527808,39527808
2020,CO,69713412,Colorado,21,"Mining, quarrying, and oil and gas extraction",2,8778000000.0,5786873,5786873
2020,CT,168219170,Connecticut,21,"Mining, quarrying, and oil and gas extraction",2,188400000.0,3579643,3579643
2020,DE,16828313,Delaware,21,"Mining, quarrying, and oil and gas extraction",2,5000000.0,991890,991890
2020,FL,83720971,Florida,21,"Mining, quarrying, and oil and gas extraction",2,1362100000.0,21591325,21591325
2020,GA,644552842,Georgia,21,"Mining, quarrying, and oil and gas extraction",2,1515900000.0,10732595,10732595
2020,HI,37569,Hawaii,21,"Mining, quarrying, and oil and gas extraction",2,71300000.0,1451130,1451130
2020,IA,213958001,Iowa,21,"Mining, quarrying, and oil and gas extraction",2,498100000.0,3191081,3191081
2020,ID,101897207,Idaho,21,"Mining, quarrying, and oil and gas extraction",2,659700000.0,1849328,1849328
2020,IL,101106903,Illinois,21,"Mining, quarrying, and oil and gas extraction",2,1358700000.0,12795348,12795348
2020,IN,27453492,Indiana,21,"Mining, quarrying, and oil and gas extraction",2,1154800000.0,6790290,6790290
2020,KS,19278020,Kansas,21,"Mining, quarrying, and oil and gas extraction",2,950200000.0,2938274,2938274
2020,KY,48472544,Kentucky,21,"Mining, quarrying, and oil and gas extraction",2,1636300000.0,4508271,4508271
2020,LA,12605875540,Louisiana,21,"Mining, quarrying, and oil and gas extraction",2,6266100000.0,4652145,4652145
2020,MA,8862857,Massachusetts,21,"Mining, quarrying, and oil and gas extraction",2,165000000.0,6985320,6985320
2020,MD,1466702444,Maryland,21,"Mining, quarrying, and oil and gas extraction",2,269000000.0,6178387,6178387
2020,ME,194398726,Maine,21,"Mining, quarrying, and oil and gas extraction",2,68200000.0,1364546,1364546
2020,MI,1199984493,Michigan,21,"Mining, quarrying, and oil and gas extraction",2,1451700000.0,10072294,10072294
2020,MN,503164767,Minnesota,21,"Mining, quarrying, and oil and gas extraction",2,1836300000.0,5710562,5710562
2020,MO,265781884,Missouri,21,"Mining, quarrying, and oil and gas extraction",2,1080100000.0,6155074,6155074
