STATE/REGION,EXPORT_VAL,EXP_NAICS,EXP_NAICS_DESC,YEAR,EXP_LEVEL,GDP_CODE
ME,148570975,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2022,3,111-112
ME,11538,1121,CATTLE,2022,4,111-112
ME,104737,1122,SWINE,2022,4,111-112
ME,358298,1123,POULTRY AND EGGS,2022,4,111-112
ME,126761742,1125,FARMED FISH AND RELATED PRODUCTS,2022,4,111-112
ME,21334660,1129,OTHER ANIMALS,2022,4,111-112
ME,124393944,113,"FORESTRY PRODUCTS, NESOI",2022,3,113-115
ME,1136906,1132,FORESTRY PRODUCTS,2022,4,113-115
ME,123257038,1133,TIMBER AND LOGS,2022,4,113-115
ME,375671715,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2022,3,113-115
ME,375671715,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2022,4,113-115
ME,47438,115,PRODUCTS SUPPORTING AGRICULTURE AND FORESTRY,2022,3,113-115
ME,47438,1152,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,2022,4,113-115
ME,516729738,21,"OIL, GAS, MINERALS AND ORES",2022,2,21
ME,504137552,211,OIL AND GAS,2022,3,211
ME,504137552,2111,OIL AND GAS,2022,4,211
ME,12592186,212,MINERALS AND ORES,2022,3,212
ME,3598,2122,METAL ORES,2022,4,212
ME,12588588,2123,NONMETALLIC MINERALS,2022,4,212
ME,201274863,31,"MANUFACTURING, PART1",2022,2,31-33
ME,2129286564,31-33,MANUFACTURED GOODS,2022,2,31-33
ME,137114700,311,FOOD AND KINDRED PRODUCTS,2022,3,311-312
ME,1184241,3111,ANIMAL FOODS,2022,4,311-312
ME,11809382,3112,GRAIN AND OILSEED MILLING PRODUCTS,2022,4,311-312
ME,100736,3113,SUGAR AND CONFECTIONERY PRODUCTS,2022,4,311-312
ME,48050012,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2022,4,311-312
ME,954444,3115,DAIRY PRODUCTS,2022,4,311-312
ME,7139614,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2022,4,311-312
ME,5107060,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2022,4,311-312
ME,1833853,3118,BAKERY AND TORTILLA PRODUCTS,2022,4,311-312
ME,60935358,3119,"FOODS, NESOI",2022,4,311-312
ME,2973699,312,BEVERAGES AND TOBACCO PRODUCTS,2022,3,311-312
ME,2973699,3121,BEVERAGES,2022,4,311-312
ME,22235645,313,TEXTILES AND FABRICS,2022,3,313-314
ME,5290302,3131,"FIBERS, YARNS, AND THREADS",2022,4,313-314
ME,13195698,3132,FABRICS,2022,4,313-314
ME,3749645,3133,FINISHED AND COATED TEXTILE FABRICS,2022,4,313-314
ME,24132638,314,TEXTILE MILL PRODUCTS,2022,3,313-314
ME,10310492,3141,TEXTILE FURNISHINGS,2022,4,313-314
ME,13822146,3149,OTHER TEXTILE PRODUCTS,2022,4,313-314
ME,3444117,315,APPAREL AND ACCESSORIES,2022,3,315-316
ME,4017,3151,KNIT APPAREL,2022,4,315-316
ME,1620577,3152,APPAREL,2022,4,315-316
ME,1819523,3159,APPAREL ACCESSORIES,2022,4,315-316
ME,11374064,316,LEATHER AND ALLIED PRODUCTS,2022,3,315-316
ME,124345,3161,LEATHER AND HIDE TANNING,2022,4,315-316
ME,3699684,3162,FOOTWEAR,2022,4,315-316
ME,7550035,3169,OTHER LEATHER PRODUCTS,2022,4,315-316
ME,681977636,32,"MANUFACTURING, PART 2",2022,2,31-33
ME,73492983,321,WOOD PRODUCTS,2022,3,321
ME,55609531,3211,SAWMILL AND WOOD PRODUCTS,2022,4,321
ME,7233337,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2022,4,321
ME,10650115,3219,OTHER WOOD PRODUCTS,2022,4,321
ME,381328707,322,PAPER,2022,3,322
ME,357092549,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2022,4,322
ME,24236158,3222,CONVERTED PAPER PRODUCTS,2022,4,322
ME,4290316,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2022,3,323
ME,4290316,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2022,4,323
ME,9741616,324,PETROLEUM AND COAL PRODUCTS,2022,3,324
ME,9741616,3241,PETROLEUM AND COAL PRODUCTS,2022,4,324
ME,160433600,325,CHEMICALS,2022,3,325
ME,19221844,3251,BASIC CHEMICALS,2022,4,325
ME,15936362,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2022,4,325
ME,4240364,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2022,4,325
ME,106692638,3254,PHARMACEUTICALS AND MEDICINES,2022,4,325
ME,2439988,3255,"PAINTS, COATINGS, AND ADHESIVES",2022,4,325
ME,6204639,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2022,4,325
ME,5697765,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2022,4,325
ME,49037123,326,PLASTICS AND RUBBER PRODUCTS,2022,3,326
ME,45480817,3261,PLASTICS PRODUCTS,2022,4,326
ME,3556306,3262,RUBBER PRODUCTS,2022,4,326
ME,3653291,327,NONMETALLIC MINERAL PRODUCTS,2022,3,327
ME,769994,3271,CLAY AND REFRACTORY PRODUCTS,2022,4,327
ME,2306893,3272,GLASS AND GLASS PRODUCTS,2022,4,327
ME,129970,3273,CEMENT AND CONCRETE PRODUCTS,2022,4,327
ME,25871,3274,LIME AND GYPSUM PRODUCTS,2022,4,327
ME,420563,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2022,4,327
ME,1246034065,33,"MANUFACTURING, PART 3",2022,2,31-33
ME,13625891,331,PRIMARY METAL MANUFACTURING,2022,3,331
ME,620772,3311,IRON AND STEEL AND FERROALLOY,2022,4,331
ME,1195456,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2022,4,331
ME,995478,3313,ALUMINA AND ALUMINUM AND PROCESSING,2022,4,331
ME,10749940,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2022,4,331
ME,64245,3315,FOUNDRIES,2022,4,331
ME,62331312,332,"FABRICATED METAL PRODUCTS, NESOI",2022,3,332
ME,3462236500,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2022,1,..0
MI,51064661,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2022,4,332
MI,78549265,3322,CUTLERY AND HANDTOOLS,2022,4,332
MI,82029826,3323,ARCHITECTURAL AND STRUCTURAL METALS,2022,4,332
MI,127180285,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2022,4,332
MI,315599617,3325,HARDWARE,2022,4,332
MI,77576526,3326,SPRINGS AND WIRE PRODUCTS,2022,4,332
MI,647162894,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2022,4,332
MI,1096874342,3329,OTHER FABRICATED METAL PRODUCTS,2022,4,332
MI,4450439665,333,"MACHINERY, EXCEPT ELECTRICAL",2022,3,333
MI,269844711,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2022,4,333
MI,260752343,3332,INDUSTRIAL MACHINERY,2022,4,333
MI,351843248,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2022,4,333
MI,280384123,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2022,4,333
MI,592418643,3335,METALWORKING MACHINERY,2022,4,333
MI,656301261,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2022,4,333
MI,2038895336,3339,OTHER GENERAL PURPOSE MACHINERY,2022,4,333
MI,3071165865,334,COMPUTER AND ELECTRONIC PRODUCTS,2022,3,334
MI,130970217,3341,COMPUTER EQUIPMENT,2022,4,334
MI,461741418,3342,COMMUNICATIONS EQUIPMENT,2022,4,334
MI,440342634,3343,AUDIO AND VIDEO EQUIPMENT,2022,4,334
MI,738973750,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2022,4,334
MI,1270159317,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2022,4,334
MI,28978529,3346,MAGNETIC AND OPTICAL MEDIA,2022,4,334
MI,2339989397,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2022,3,335
MI,76563827,3351,ELECTRIC LIGHTING EQUIPMENT,2022,4,335
MI,227004969,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2022,4,335
MI,729634892,3353,ELECTRICAL EQUIPMENT,2022,4,335
MI,1306785709,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2022,4,335
MI,29092671860,336,TRANSPORTATION EQUIPMENT,2022,3,NA
MI,16448607053,3361,MOTOR VEHICLES,2022,4,3361-3363
MI,1670433810,3362,MOTOR VEHICLE BODIES AND TRAILERS,2022,4,3361-3363
MI,9862965738,3363,MOTOR VEHICLE PARTS,2022,4,3361-3363
MI,950114702,3364,AEROSPACE PRODUCTS AND PARTS,2022,4,NA
MI,12792298,3365,RAILROAD ROLLING STOCK,2022,4,NA
MI,84641855,3366,SHIPS AND BOATS,2022,4,NA
MI,63116404,3369,"TRANSPORTATION EQUIPMENT, NESOI",2022,4,"3364-3466,3369"
MI,434016846,337,FURNITURE AND FIXTURES,2022,3,337
MI,349377131,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2022,4,337
MI,82332020,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2022,4,337
MI,2307695,3379,"FURNITURE RELATED PRODUCTS, NESOI",2022,4,337
MI,751026202,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2022,3,339
MI,421171211,3391,MEDICAL EQUIPMENT AND SUPPLIES,2022,4,339
MI,329854991,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2022,4,339
MI,398631564,91,WASTE AND SCRAP,2022,2,NA
MI,182139232,93,USED OR SECOND-HAND MERCHANDISE,2022,2,NA
MI,6194186,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2022,2,NA
MI,177261371,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2022,2,NA
MI,526388123,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2022,2,11
MI,480780718,111,AGRICULTURAL PRODUCTS,2022,3,111-112
MI,351160659,1111,OILSEEDS AND GRAINS,2022,4,111-112
MI,73673957,1112,VEGETABLES AND MELONS,2022,4,111-112
MI,41442294,1113,FRUITS AND TREE NUTS,2022,4,111-112
MI,13557660,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2022,4,111-112
MI,946148,1119,OTHER AGRICULTURAL PRODUCTS,2022,4,111-112
MI,9954274,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2022,3,111-112
MI,1135999,1121,CATTLE,2022,4,111-112
MI,100087,1122,SWINE,2022,4,111-112
MI,1009708,1123,POULTRY AND EGGS,2022,4,111-112
MI,13084,1124,"SHEEP, GOATS AND FINE ANIMAL HAIR",2022,4,111-112
MI,3423,1125,FARMED FISH AND RELATED PRODUCTS,2022,4,111-112
MI,7691973,1129,OTHER ANIMALS,2022,4,111-112
MI,26561193,113,"FORESTRY PRODUCTS, NESOI",2022,3,113-115
MI,1654309,1132,FORESTRY PRODUCTS,2022,4,113-115
MI,24906884,1133,TIMBER AND LOGS,2022,4,113-115
MI,4620738,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2022,3,113-115
MI,4620738,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2022,4,113-115
MI,4471200,115,PRODUCTS SUPPORTING AGRICULTURE AND FORESTRY,2022,3,113-115
MI,4471200,1152,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,2022,4,113-115
MI,2644183416,21,"OIL, GAS, MINERALS AND ORES",2022,2,21
MI,1964339832,211,OIL AND GAS,2022,3,211
MI,1964339832,2111,OIL AND GAS,2022,4,211
MI,679843584,212,MINERALS AND ORES,2022,3,212
MI,4662329,2121,COAL AND PETROLEUM GASES,2022,4,212
MI,587352108,2122,METAL ORES,2022,4,212
MI,87829147,2123,NONMETALLIC MINERALS,2022,4,212
MI,2325887300,31,"MANUFACTURING, PART1",2022,2,31-33
MI,58805267951,31-33,MANUFACTURED GOODS,2022,2,31-33
MI,1867539256,311,FOOD AND KINDRED PRODUCTS,2022,3,311-312
MI,3576749,3111,ANIMAL FOODS,2022,4,311-312
MI,432970090,3112,GRAIN AND OILSEED MILLING PRODUCTS,2022,4,311-312
MI,58232474,3113,SUGAR AND CONFECTIONERY PRODUCTS,2022,4,311-312
MI,177055858,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2022,4,311-312
MI,350364184,3115,DAIRY PRODUCTS,2022,4,311-312
MI,396799477,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2022,4,311-312
MI,760396,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2022,4,311-312
MI,82905647,3118,BAKERY AND TORTILLA PRODUCTS,2022,4,311-312
MI,364874381,3119,"FOODS, NESOI",2022,4,311-312
MI,105744265,312,BEVERAGES AND TOBACCO PRODUCTS,2022,3,311-312
MI,105689265,3121,BEVERAGES,2022,4,311-312
MI,55000,3122,TOBACCO PRODUCTS,2022,4,311-312
MI,221066874,313,TEXTILES AND FABRICS,2022,3,313-314
MI,5896179,3131,"FIBERS, YARNS, AND THREADS",2022,4,313-314
MI,144392956,3132,FABRICS,2022,4,313-314
MI,70777739,3133,FINISHED AND COATED TEXTILE FABRICS,2022,4,313-314
MI,61792764,314,TEXTILE MILL PRODUCTS,2022,3,313-314
MI,39217086,3141,TEXTILE FURNISHINGS,2022,4,313-314
MI,22575678,3149,OTHER TEXTILE PRODUCTS,2022,4,313-314
MI,19421736,315,APPAREL AND ACCESSORIES,2022,3,315-316
MI,144623,3151,KNIT APPAREL,2022,4,315-316
MI,8974380,3152,APPAREL,2022,4,315-316
MI,10302733,3159,APPAREL ACCESSORIES,2022,4,315-316
MI,50322405,316,LEATHER AND ALLIED PRODUCTS,2022,3,315-316
MI,18831730,3161,LEATHER AND HIDE TANNING,2022,4,315-316
MI,8265255,3162,FOOTWEAR,2022,4,315-316
MI,23225420,3169,OTHER LEATHER PRODUCTS,2022,4,315-316
MI,11073004346,32,"MANUFACTURING, PART 2",2022,2,31-33
MI,241062533,321,WOOD PRODUCTS,2022,3,321
MI,85353088,3211,SAWMILL AND WOOD PRODUCTS,2022,4,321
MI,121741829,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2022,4,321
MI,33967616,3219,OTHER WOOD PRODUCTS,2022,4,321
MI,419651471,322,PAPER,2022,3,322
MI,131421317,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2022,4,322
MI,288230154,3222,CONVERTED PAPER PRODUCTS,2022,4,322
MI,81273995,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2022,3,323
MI,81273995,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2022,4,323
MI,600137725,324,PETROLEUM AND COAL PRODUCTS,2022,3,324
MI,600137725,3241,PETROLEUM AND COAL PRODUCTS,2022,4,324
MI,6730655798,325,CHEMICALS,2022,3,325
MI,956506592,3251,BASIC CHEMICALS,2022,4,325
MI,1820766957,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2022,4,325
MI,204995706,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2022,4,325
MI,2806345087,3254,PHARMACEUTICALS AND MEDICINES,2022,4,325
MI,311789911,3255,"PAINTS, COATINGS, AND ADHESIVES",2022,4,325
MI,288529699,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2022,4,325
MI,341721846,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2022,4,325
MI,1559345596,326,PLASTICS AND RUBBER PRODUCTS,2022,3,326
MI,1194978655,3261,PLASTICS PRODUCTS,2022,4,326
MI,364366941,3262,RUBBER PRODUCTS,2022,4,326
MI,1440877228,327,NONMETALLIC MINERAL PRODUCTS,2022,3,327
MI,70989739,3271,CLAY AND REFRACTORY PRODUCTS,2022,4,327
MI,1127474572,3272,GLASS AND GLASS PRODUCTS,2022,4,327
MI,23099221,3273,CEMENT AND CONCRETE PRODUCTS,2022,4,327
MI,15952824,3274,LIME AND GYPSUM PRODUCTS,2022,4,327
MI,203360872,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2022,4,327
MI,45406376305,33,"MANUFACTURING, PART 3",2022,2,31-33
MI,2791029054,331,PRIMARY METAL MANUFACTURING,2022,3,331
MI,1252036579,3311,IRON AND STEEL AND FERROALLOY,2022,4,331
MI,43187788,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2022,4,331
MI,268551750,3313,ALUMINA AND ALUMINUM AND PROCESSING,2022,4,331
MI,1196822415,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2022,4,331
MI,30430522,3315,FOUNDRIES,2022,4,331
MI,2476037416,332,"FABRICATED METAL PRODUCTS, NESOI",2022,3,332
MI,62740065843,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2022,1,..0
MN,35031216,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2022,4,332
MN,72579747,3322,CUTLERY AND HANDTOOLS,2022,4,332
MN,24570318,3323,ARCHITECTURAL AND STRUCTURAL METALS,2022,4,332
MN,91599009,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2022,4,332
MN,84485949,3325,HARDWARE,2022,4,332
MN,35139820,3326,SPRINGS AND WIRE PRODUCTS,2022,4,332
MN,83917596,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2022,4,332
MN,567567609,3329,OTHER FABRICATED METAL PRODUCTS,2022,4,332
MN,3791250713,333,"MACHINERY, EXCEPT ELECTRICAL",2022,3,333
MN,449632344,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2022,4,333
MN,470387546,3332,INDUSTRIAL MACHINERY,2022,4,333
MN,606486993,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2022,4,333
MN,159121788,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2022,4,333
MN,113309143,3335,METALWORKING MACHINERY,2022,4,333
MN,221461594,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2022,4,333
MN,1770851305,3339,OTHER GENERAL PURPOSE MACHINERY,2022,4,333
MN,4228087543,334,COMPUTER AND ELECTRONIC PRODUCTS,2022,3,334
MN,378851112,3341,COMPUTER EQUIPMENT,2022,4,334
MN,255726413,3342,COMMUNICATIONS EQUIPMENT,2022,4,334
MN,63023370,3343,AUDIO AND VIDEO EQUIPMENT,2022,4,334
MN,1898197463,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2022,4,334
MN,1600668334,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2022,4,334
MN,31620851,3346,MAGNETIC AND OPTICAL MEDIA,2022,4,334
MN,1218328417,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2022,3,335
MN,23246334,3351,ELECTRIC LIGHTING EQUIPMENT,2022,4,335
MN,56864355,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2022,4,335
MN,539683169,3353,ELECTRICAL EQUIPMENT,2022,4,335
MN,598534559,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2022,4,335
MN,2071286794,336,TRANSPORTATION EQUIPMENT,2022,3,NA
MN,429165845,3361,MOTOR VEHICLES,2022,4,3361-3363
MN,109656780,3362,MOTOR VEHICLE BODIES AND TRAILERS,2022,4,3361-3363
MN,632834596,3363,MOTOR VEHICLE PARTS,2022,4,3361-3363
MN,454991030,3364,AEROSPACE PRODUCTS AND PARTS,2022,4,NA
MN,75149649,3365,RAILROAD ROLLING STOCK,2022,4,NA
MN,59139432,3366,SHIPS AND BOATS,2022,4,NA
MN,310349462,3369,"TRANSPORTATION EQUIPMENT, NESOI",2022,4,"3364-3466,3369"
MN,60725438,337,FURNITURE AND FIXTURES,2022,3,337
MN,32002441,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2022,4,337
MN,28270885,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2022,4,337
MN,452112,3379,"FURNITURE RELATED PRODUCTS, NESOI",2022,4,337
MN,2220053468,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2022,3,339
MN,1929901900,3391,MEDICAL EQUIPMENT AND SUPPLIES,2022,4,339
MN,290151568,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2022,4,339
MN,227898716,91,WASTE AND SCRAP,2022,2,NA
MN,84756794,93,USED OR SECOND-HAND MERCHANDISE,2022,2,NA
MN,1095659,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2022,2,NA
MN,79709119,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2022,2,NA
MN,1399213298,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2022,2,11
MN,1362825773,111,AGRICULTURAL PRODUCTS,2022,3,111-112
MN,1323209194,1111,OILSEEDS AND GRAINS,2022,4,111-112
MN,6742113,1112,VEGETABLES AND MELONS,2022,4,111-112
MN,12594591,1113,FRUITS AND TREE NUTS,2022,4,111-112
MN,3182244,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2022,4,111-112
MN,17097631,1119,OTHER AGRICULTURAL PRODUCTS,2022,4,111-112
MN,8954610,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2022,3,111-112
MN,228151,1121,CATTLE,2022,4,111-112
MN,586543,1122,SWINE,2022,4,111-112
MN,3684719,1123,POULTRY AND EGGS,2022,4,111-112
MN,11232,1124,"SHEEP, GOATS AND FINE ANIMAL HAIR",2022,4,111-112
MN,5659,1125,FARMED FISH AND RELATED PRODUCTS,2022,4,111-112
MN,4438306,1129,OTHER ANIMALS,2022,4,111-112
MN,8536259,113,"FORESTRY PRODUCTS, NESOI",2022,3,113-115
MN,5374488,1132,FORESTRY PRODUCTS,2022,4,113-115
MN,3161771,1133,TIMBER AND LOGS,2022,4,113-115
MN,17802766,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2022,3,113-115
MN,17802766,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2022,4,113-115
MN,1093890,115,PRODUCTS SUPPORTING AGRICULTURE AND FORESTRY,2022,3,113-115
MN,1093890,1152,SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,2022,4,113-115
MN,1210971096,21,"OIL, GAS, MINERALS AND ORES",2022,2,21
MN,676681851,211,OIL AND GAS,2022,3,211
MN,676681851,2111,OIL AND GAS,2022,4,211
MN,534289245,212,MINERALS AND ORES,2022,3,212
MN,508568526,2122,METAL ORES,2022,4,212
MN,25720719,2123,NONMETALLIC MINERALS,2022,4,212
MN,2461384858,31,"MANUFACTURING, PART1",2022,2,31-33
MN,24126927025,31-33,MANUFACTURED GOODS,2022,2,31-33
MN,1991966077,311,FOOD AND KINDRED PRODUCTS,2022,3,311-312
MN,288650799,3111,ANIMAL FOODS,2022,4,311-312
MN,385343155,3112,GRAIN AND OILSEED MILLING PRODUCTS,2022,4,311-312
MN,50683150,3113,SUGAR AND CONFECTIONERY PRODUCTS,2022,4,311-312
MN,52170734,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2022,4,311-312
MN,318823790,3115,DAIRY PRODUCTS,2022,4,311-312
MN,712779259,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2022,4,311-312
MN,4021498,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2022,4,311-312
MN,47493191,3118,BAKERY AND TORTILLA PRODUCTS,2022,4,311-312
MN,132000501,3119,"FOODS, NESOI",2022,4,311-312
MN,254302245,312,BEVERAGES AND TOBACCO PRODUCTS,2022,3,311-312
MN,254268763,3121,BEVERAGES,2022,4,311-312
MN,33482,3122,TOBACCO PRODUCTS,2022,4,311-312
MN,88125912,313,TEXTILES AND FABRICS,2022,3,313-314
MN,1892402,3131,"FIBERS, YARNS, AND THREADS",2022,4,313-314
MN,78266541,3132,FABRICS,2022,4,313-314
MN,7966969,3133,FINISHED AND COATED TEXTILE FABRICS,2022,4,313-314
MN,40346116,314,TEXTILE MILL PRODUCTS,2022,3,313-314
MN,6077465,3141,TEXTILE FURNISHINGS,2022,4,313-314
MN,34268651,3149,OTHER TEXTILE PRODUCTS,2022,4,313-314
MN,15065648,315,APPAREL AND ACCESSORIES,2022,3,315-316
MN,696509,3151,KNIT APPAREL,2022,4,315-316
MN,10276473,3152,APPAREL,2022,4,315-316
MN,4092666,3159,APPAREL ACCESSORIES,2022,4,315-316
MN,71578860,316,LEATHER AND ALLIED PRODUCTS,2022,3,315-316
MN,29800755,3161,LEATHER AND HIDE TANNING,2022,4,315-316
MN,34091076,3162,FOOTWEAR,2022,4,315-316
MN,7687029,3169,OTHER LEATHER PRODUCTS,2022,4,315-316
MN,6775905339,32,"MANUFACTURING, PART 2",2022,2,31-33
MN,75077405,321,WOOD PRODUCTS,2022,3,321
MN,26134928,3211,SAWMILL AND WOOD PRODUCTS,2022,4,321
MN,15499813,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2022,4,321
MN,33442664,3219,OTHER WOOD PRODUCTS,2022,4,321
MN,546104799,322,PAPER,2022,3,322
MN,335503282,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2022,4,322
MN,210601517,3222,CONVERTED PAPER PRODUCTS,2022,4,322
MN,76263514,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2022,3,323
MN,76263514,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2022,4,323
MN,2850574712,324,PETROLEUM AND COAL PRODUCTS,2022,3,324
MN,2850574712,3241,PETROLEUM AND COAL PRODUCTS,2022,4,324
MN,2104859498,325,CHEMICALS,2022,3,325
MN,347901728,3251,BASIC CHEMICALS,2022,4,325
MN,384466172,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2022,4,325
MN,379161657,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2022,4,325
MN,593307956,3254,PHARMACEUTICALS AND MEDICINES,2022,4,325
MN,129136045,3255,"PAINTS, COATINGS, AND ADHESIVES",2022,4,325
MN,177477555,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2022,4,325
MN,93408385,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2022,4,325
MN,734197133,326,PLASTICS AND RUBBER PRODUCTS,2022,3,326
MN,628802850,3261,PLASTICS PRODUCTS,2022,4,326
MN,105394283,3262,RUBBER PRODUCTS,2022,4,326
MN,388828278,327,NONMETALLIC MINERAL PRODUCTS,2022,3,327
MN,52089405,3271,CLAY AND REFRACTORY PRODUCTS,2022,4,327
